Date,Country_Region,TargetValue
2020-05-01T00:00:00.000Z,Tanzania,0
2020-05-02T00:00:00.000Z,Tanzania,0
2020-05-03T00:00:00.000Z,Tanzania,0
2020-05-04T00:00:00.000Z,Tanzania,0
2020-05-05T00:00:00.000Z,Tanzania,0
2020-05-06T00:00:00.000Z,Tanzania,0
2020-05-07T00:00:00.000Z,Tanzania,0
2020-05-08T00:00:00.000Z,Tanzania,29
2020-05-09T00:00:00.000Z,Tanzania,0
2020-05-10T00:00:00.000Z,Tanzania,0
2020-05-11T00:00:00.000Z,Tanzania,0
2020-05-12T00:00:00.000Z,Tanzania,0
2020-05-13T00:00:00.000Z,Tanzania,0
2020-05-14T00:00:00.000Z,Tanzania,0
2020-05-15T00:00:00.000Z,Tanzania,0
2020-05-16T00:00:00.000Z,Tanzania,0
2020-05-17T00:00:00.000Z,Tanzania,0
2020-05-18T00:00:00.000Z,Tanzania,0
2020-05-19T00:00:00.000Z,Tanzania,0
2020-05-20T00:00:00.000Z,Tanzania,0
2020-05-21T00:00:00.000Z,Tanzania,0
2020-05-22T00:00:00.000Z,Tanzania,0
2020-05-23T00:00:00.000Z,Tanzania,0
2020-05-24T00:00:00.000Z,Tanzania,0
2020-05-25T00:00:00.000Z,Tanzania,0
2020-05-26T00:00:00.000Z,Tanzania,0
2020-05-27T00:00:00.000Z,Tanzania,0
2020-05-28T00:00:00.000Z,Tanzania,0
2020-05-29T00:00:00.000Z,Tanzania,0
2020-05-30T00:00:00.000Z,Tanzania,0
2020-05-31T00:00:00.000Z,Tanzania,0
2020-06-01T00:00:00.000Z,Tanzania,0
2020-06-02T00:00:00.000Z,Tanzania,0
2020-06-03T00:00:00.000Z,Tanzania,0
2020-06-04T00:00:00.000Z,Tanzania,0
2020-06-05T00:00:00.000Z,Tanzania,0
2020-06-06T00:00:00.000Z,Tanzania,0
2020-06-07T00:00:00.000Z,Tanzania,0
2020-06-08T00:00:00.000Z,Tanzania,0
2020-06-09T00:00:00.000Z,Tanzania,0
2020-06-10T00:00:00.000Z,Tanzania,0
2020-01-23T00:00:00.000Z,Thailand,1
2020-01-24T00:00:00.000Z,Thailand,2
2020-01-25T00:00:00.000Z,Thailand,2
2020-01-26T00:00:00.000Z,Thailand,1
2020-01-27T00:00:00.000Z,Thailand,0
2020-01-28T00:00:00.000Z,Thailand,6
2020-01-29T00:00:00.000Z,Thailand,0
2020-01-30T00:00:00.000Z,Thailand,0
2020-01-31T00:00:00.000Z,Thailand,5
2020-02-01T00:00:00.000Z,Thailand,0
2020-02-02T00:00:00.000Z,Thailand,0
2020-02-03T00:00:00.000Z,Thailand,0
2020-02-04T00:00:00.000Z,Thailand,6
2020-02-05T00:00:00.000Z,Thailand,0
2020-02-06T00:00:00.000Z,Thailand,0
2020-02-07T00:00:00.000Z,Thailand,0
2020-02-08T00:00:00.000Z,Thailand,7
2020-02-09T00:00:00.000Z,Thailand,0
2020-02-10T00:00:00.000Z,Thailand,0
2020-02-11T00:00:00.000Z,Thailand,1
2020-02-12T00:00:00.000Z,Thailand,0
2020-02-13T00:00:00.000Z,Thailand,0
2020-02-14T00:00:00.000Z,Thailand,0
2020-02-15T00:00:00.000Z,Thailand,0
2020-02-16T00:00:00.000Z,Thailand,1
2020-02-17T00:00:00.000Z,Thailand,1
2020-02-18T00:00:00.000Z,Thailand,0
2020-02-19T00:00:00.000Z,Thailand,0
2020-02-20T00:00:00.000Z,Thailand,0
2020-02-21T00:00:00.000Z,Thailand,0
2020-02-22T00:00:00.000Z,Thailand,0
2020-02-23T00:00:00.000Z,Thailand,0
2020-02-24T00:00:00.000Z,Thailand,0
2020-02-25T00:00:00.000Z,Thailand,2
2020-02-26T00:00:00.000Z,Thailand,3
2020-02-27T00:00:00.000Z,Thailand,0
2020-02-28T00:00:00.000Z,Thailand,1
2020-02-29T00:00:00.000Z,Thailand,1
2020-03-01T00:00:00.000Z,Thailand,0
2020-03-02T00:00:00.000Z,Thailand,1
2020-03-03T00:00:00.000Z,Thailand,0
2020-03-04T00:00:00.000Z,Thailand,0
2020-03-05T00:00:00.000Z,Thailand,4
2020-03-06T00:00:00.000Z,Thailand,1
2020-03-07T00:00:00.000Z,Thailand,2
2020-03-08T00:00:00.000Z,Thailand,0
2020-03-09T00:00:00.000Z,Thailand,0
2020-03-10T00:00:00.000Z,Thailand,3
2020-03-11T00:00:00.000Z,Thailand,6
2020-03-12T00:00:00.000Z,Thailand,11
2020-03-13T00:00:00.000Z,Thailand,5
2020-03-14T00:00:00.000Z,Thailand,7
2020-03-15T00:00:00.000Z,Thailand,32
2020-03-16T00:00:00.000Z,Thailand,33
2020-03-17T00:00:00.000Z,Thailand,30
2020-03-18T00:00:00.000Z,Thailand,35
2020-03-19T00:00:00.000Z,Thailand,60
2020-03-20T00:00:00.000Z,Thailand,50
2020-03-21T00:00:00.000Z,Thailand,89
2020-03-22T00:00:00.000Z,Thailand,188
2020-03-23T00:00:00.000Z,Thailand,122
2020-03-24T00:00:00.000Z,Thailand,106
2020-03-25T00:00:00.000Z,Thailand,107
2020-03-26T00:00:00.000Z,Thailand,111
2020-03-27T00:00:00.000Z,Thailand,91
2020-03-28T00:00:00.000Z,Thailand,109
2020-03-29T00:00:00.000Z,Thailand,143
2020-03-30T00:00:00.000Z,Thailand,136
2020-03-31T00:00:00.000Z,Thailand,127
2020-04-01T00:00:00.000Z,Thailand,120
2020-04-02T00:00:00.000Z,Thailand,104
2020-04-03T00:00:00.000Z,Thailand,103
2020-04-04T00:00:00.000Z,Thailand,89
2020-04-05T00:00:00.000Z,Thailand,102
2020-04-06T00:00:00.000Z,Thailand,51
2020-04-07T00:00:00.000Z,Thailand,38
2020-04-08T00:00:00.000Z,Thailand,111
2020-04-09T00:00:00.000Z,Thailand,54
2020-04-10T00:00:00.000Z,Thailand,50
2020-04-11T00:00:00.000Z,Thailand,45
2020-04-12T00:00:00.000Z,Thailand,33
2020-04-13T00:00:00.000Z,Thailand,28
2020-04-14T00:00:00.000Z,Thailand,34
2020-04-15T00:00:00.000Z,Thailand,30
2020-04-16T00:00:00.000Z,Thailand,29
2020-04-17T00:00:00.000Z,Thailand,28
2020-04-18T00:00:00.000Z,Thailand,33
2020-04-19T00:00:00.000Z,Thailand,32
2020-04-20T00:00:00.000Z,Thailand,27
2020-04-21T00:00:00.000Z,Thailand,19
2020-04-22T00:00:00.000Z,Thailand,15
2020-04-23T00:00:00.000Z,Thailand,13
2020-04-24T00:00:00.000Z,Thailand,68
2020-04-25T00:00:00.000Z,Thailand,0
2020-04-26T00:00:00.000Z,Thailand,15
2020-04-27T00:00:00.000Z,Thailand,9
2020-04-28T00:00:00.000Z,Thailand,7
2020-04-29T00:00:00.000Z,Thailand,9
2020-04-30T00:00:00.000Z,Thailand,7
2020-05-01T00:00:00.000Z,Thailand,6
2020-05-02T00:00:00.000Z,Thailand,6
2020-05-03T00:00:00.000Z,Thailand,3
2020-05-04T00:00:00.000Z,Thailand,18
2020-05-05T00:00:00.000Z,Thailand,1
2020-05-06T00:00:00.000Z,Thailand,1
2020-05-07T00:00:00.000Z,Thailand,3
2020-05-08T00:00:00.000Z,Thailand,8
2020-05-09T00:00:00.000Z,Thailand,4
2020-05-10T00:00:00.000Z,Thailand,5
2020-05-11T00:00:00.000Z,Thailand,6
2020-05-12T00:00:00.000Z,Thailand,2
2020-05-13T00:00:00.000Z,Thailand,0
2020-05-14T00:00:00.000Z,Thailand,1
2020-05-15T00:00:00.000Z,Thailand,7
2020-05-16T00:00:00.000Z,Thailand,0
2020-05-17T00:00:00.000Z,Thailand,3
2020-05-18T00:00:00.000Z,Thailand,3
2020-05-19T00:00:00.000Z,Thailand,2
2020-05-20T00:00:00.000Z,Thailand,1
2020-05-21T00:00:00.000Z,Thailand,3
2020-05-22T00:00:00.000Z,Thailand,0
2020-05-23T00:00:00.000Z,Thailand,3
2020-05-24T00:00:00.000Z,Thailand,0
2020-05-25T00:00:00.000Z,Thailand,2
2020-05-26T00:00:00.000Z,Thailand,3
2020-05-27T00:00:00.000Z,Thailand,9
2020-05-28T00:00:00.000Z,Thailand,11
2020-05-29T00:00:00.000Z,Thailand,11
2020-05-30T00:00:00.000Z,Thailand,1
2020-05-31T00:00:00.000Z,Thailand,4
2020-06-01T00:00:00.000Z,Thailand,1
2020-06-02T00:00:00.000Z,Thailand,1
2020-06-03T00:00:00.000Z,Thailand,1
2020-06-04T00:00:00.000Z,Thailand,17
2020-06-05T00:00:00.000Z,Thailand,1
2020-06-06T00:00:00.000Z,Thailand,2
2020-06-07T00:00:00.000Z,Thailand,8
2020-06-08T00:00:00.000Z,Thailand,7
2020-06-09T00:00:00.000Z,Thailand,2
2020-06-10T00:00:00.000Z,Thailand,4
2020-01-23T00:00:00.000Z,Timor-Leste,0
2020-01-24T00:00:00.000Z,Timor-Leste,0
2020-01-25T00:00:00.000Z,Timor-Leste,0
2020-01-26T00:00:00.000Z,Timor-Leste,0
2020-01-27T00:00:00.000Z,Timor-Leste,0
2020-01-28T00:00:00.000Z,Timor-Leste,0
2020-01-29T00:00:00.000Z,Timor-Leste,0
2020-01-30T00:00:00.000Z,Timor-Leste,0
2020-01-31T00:00:00.000Z,Timor-Leste,0
2020-02-01T00:00:00.000Z,Timor-Leste,0
2020-02-02T00:00:00.000Z,Timor-Leste,0
2020-02-03T00:00:00.000Z,Timor-Leste,0
2020-02-04T00:00:00.000Z,Timor-Leste,0
2020-02-05T00:00:00.000Z,Timor-Leste,0
2020-02-06T00:00:00.000Z,Timor-Leste,0
2020-02-07T00:00:00.000Z,Timor-Leste,0
2020-02-08T00:00:00.000Z,Timor-Leste,0
2020-02-09T00:00:00.000Z,Timor-Leste,0
2020-02-10T00:00:00.000Z,Timor-Leste,0
2020-02-11T00:00:00.000Z,Timor-Leste,0
2020-02-12T00:00:00.000Z,Timor-Leste,0
2020-02-13T00:00:00.000Z,Timor-Leste,0
2020-02-14T00:00:00.000Z,Timor-Leste,0
2020-02-15T00:00:00.000Z,Timor-Leste,0
2020-02-16T00:00:00.000Z,Timor-Leste,0
2020-02-17T00:00:00.000Z,Timor-Leste,0
2020-02-18T00:00:00.000Z,Timor-Leste,0
2020-02-19T00:00:00.000Z,Timor-Leste,0
2020-02-20T00:00:00.000Z,Timor-Leste,0
2020-02-21T00:00:00.000Z,Timor-Leste,0
2020-02-22T00:00:00.000Z,Timor-Leste,0
2020-02-23T00:00:00.000Z,Timor-Leste,0
2020-02-24T00:00:00.000Z,Timor-Leste,0
2020-02-25T00:00:00.000Z,Timor-Leste,0
2020-02-26T00:00:00.000Z,Timor-Leste,0
2020-02-27T00:00:00.000Z,Timor-Leste,0
2020-02-28T00:00:00.000Z,Timor-Leste,0
2020-02-29T00:00:00.000Z,Timor-Leste,0
2020-03-01T00:00:00.000Z,Timor-Leste,0
2020-03-02T00:00:00.000Z,Timor-Leste,0
2020-03-03T00:00:00.000Z,Timor-Leste,0
2020-03-04T00:00:00.000Z,Timor-Leste,0
2020-03-05T00:00:00.000Z,Timor-Leste,0
2020-03-06T00:00:00.000Z,Timor-Leste,0
2020-03-07T00:00:00.000Z,Timor-Leste,0
2020-03-08T00:00:00.000Z,Timor-Leste,0
2020-03-09T00:00:00.000Z,Timor-Leste,0
2020-03-10T00:00:00.000Z,Timor-Leste,0
2020-03-11T00:00:00.000Z,Timor-Leste,0
2020-03-12T00:00:00.000Z,Timor-Leste,0
2020-03-13T00:00:00.000Z,Timor-Leste,0
2020-03-14T00:00:00.000Z,Timor-Leste,0
2020-03-15T00:00:00.000Z,Timor-Leste,0
2020-03-16T00:00:00.000Z,Timor-Leste,0
2020-03-17T00:00:00.000Z,Timor-Leste,0
2020-03-18T00:00:00.000Z,Timor-Leste,0
2020-03-19T00:00:00.000Z,Timor-Leste,0
2020-03-20T00:00:00.000Z,Timor-Leste,0
2020-03-21T00:00:00.000Z,Timor-Leste,0
2020-03-22T00:00:00.000Z,Timor-Leste,1
2020-03-23T00:00:00.000Z,Timor-Leste,0
2020-03-24T00:00:00.000Z,Timor-Leste,0
2020-03-25T00:00:00.000Z,Timor-Leste,0
2020-03-26T00:00:00.000Z,Timor-Leste,0
2020-03-27T00:00:00.000Z,Timor-Leste,0
2020-03-28T00:00:00.000Z,Timor-Leste,0
2020-03-29T00:00:00.000Z,Timor-Leste,0
2020-03-30T00:00:00.000Z,Timor-Leste,0
2020-03-31T00:00:00.000Z,Timor-Leste,0
2020-04-01T00:00:00.000Z,Timor-Leste,0
2020-04-02T00:00:00.000Z,Timor-Leste,0
2020-04-03T00:00:00.000Z,Timor-Leste,0
2020-04-04T00:00:00.000Z,Timor-Leste,0
2020-04-05T00:00:00.000Z,Timor-Leste,0
2020-04-06T00:00:00.000Z,Timor-Leste,0
2020-04-07T00:00:00.000Z,Timor-Leste,0
2020-04-08T00:00:00.000Z,Timor-Leste,0
2020-04-09T00:00:00.000Z,Timor-Leste,0
2020-04-10T00:00:00.000Z,Timor-Leste,1
2020-04-11T00:00:00.000Z,Timor-Leste,0
2020-04-12T00:00:00.000Z,Timor-Leste,0
2020-04-13T00:00:00.000Z,Timor-Leste,2
2020-04-14T00:00:00.000Z,Timor-Leste,2
2020-04-15T00:00:00.000Z,Timor-Leste,2
2020-04-16T00:00:00.000Z,Timor-Leste,10
2020-04-17T00:00:00.000Z,Timor-Leste,0
2020-04-18T00:00:00.000Z,Timor-Leste,0
2020-04-19T00:00:00.000Z,Timor-Leste,1
2020-04-20T00:00:00.000Z,Timor-Leste,3
2020-04-21T00:00:00.000Z,Timor-Leste,1
2020-04-22T00:00:00.000Z,Timor-Leste,0
2020-04-23T00:00:00.000Z,Timor-Leste,0
2020-04-24T00:00:00.000Z,Timor-Leste,1
2020-04-25T00:00:00.000Z,Timor-Leste,0
2020-04-26T00:00:00.000Z,Timor-Leste,0
2020-04-27T00:00:00.000Z,Timor-Leste,0
2020-04-28T00:00:00.000Z,Timor-Leste,0
2020-04-29T00:00:00.000Z,Timor-Leste,0
2020-04-30T00:00:00.000Z,Timor-Leste,0
2020-05-01T00:00:00.000Z,Timor-Leste,0
2020-05-02T00:00:00.000Z,Timor-Leste,0
2020-05-03T00:00:00.000Z,Timor-Leste,0
2020-05-04T00:00:00.000Z,Timor-Leste,0
2020-05-05T00:00:00.000Z,Timor-Leste,0
2020-05-06T00:00:00.000Z,Timor-Leste,0
2020-05-07T00:00:00.000Z,Timor-Leste,0
2020-05-08T00:00:00.000Z,Timor-Leste,0
2020-05-09T00:00:00.000Z,Timor-Leste,0
2020-05-10T00:00:00.000Z,Timor-Leste,0
2020-05-11T00:00:00.000Z,Timor-Leste,0
2020-05-12T00:00:00.000Z,Timor-Leste,0
2020-05-13T00:00:00.000Z,Timor-Leste,0
2020-05-14T00:00:00.000Z,Timor-Leste,0
2020-05-15T00:00:00.000Z,Timor-Leste,0
2020-05-16T00:00:00.000Z,Timor-Leste,0
2020-05-17T00:00:00.000Z,Timor-Leste,0
2020-05-18T00:00:00.000Z,Timor-Leste,0
2020-05-19T00:00:00.000Z,Timor-Leste,0
2020-05-20T00:00:00.000Z,Timor-Leste,0
2020-05-21T00:00:00.000Z,Timor-Leste,0
2020-05-22T00:00:00.000Z,Timor-Leste,0
2020-05-23T00:00:00.000Z,Timor-Leste,0
2020-05-24T00:00:00.000Z,Timor-Leste,0
2020-05-25T00:00:00.000Z,Timor-Leste,0
2020-05-26T00:00:00.000Z,Timor-Leste,0
2020-05-27T00:00:00.000Z,Timor-Leste,0
2020-05-28T00:00:00.000Z,Timor-Leste,0
2020-05-29T00:00:00.000Z,Timor-Leste,0
2020-05-30T00:00:00.000Z,Timor-Leste,0
2020-05-31T00:00:00.000Z,Timor-Leste,0
2020-06-01T00:00:00.000Z,Timor-Leste,0
2020-06-02T00:00:00.000Z,Timor-Leste,0
2020-06-03T00:00:00.000Z,Timor-Leste,0
2020-06-04T00:00:00.000Z,Timor-Leste,0
2020-06-05T00:00:00.000Z,Timor-Leste,0
2020-06-06T00:00:00.000Z,Timor-Leste,0
2020-06-07T00:00:00.000Z,Timor-Leste,0
2020-06-08T00:00:00.000Z,Timor-Leste,0
2020-06-09T00:00:00.000Z,Timor-Leste,0
2020-06-10T00:00:00.000Z,Timor-Leste,0
2020-01-23T00:00:00.000Z,Togo,0
2020-01-24T00:00:00.000Z,Togo,0
2020-01-25T00:00:00.000Z,Togo,0
2020-01-26T00:00:00.000Z,Togo,0
2020-01-27T00:00:00.000Z,Togo,0
2020-01-28T00:00:00.000Z,Togo,0
2020-01-29T00:00:00.000Z,Togo,0
2020-01-30T00:00:00.000Z,Togo,0
2020-01-31T00:00:00.000Z,Togo,0
2020-02-01T00:00:00.000Z,Togo,0
2020-02-02T00:00:00.000Z,Togo,0
2020-02-03T00:00:00.000Z,Togo,0
2020-02-04T00:00:00.000Z,Togo,0
2020-02-05T00:00:00.000Z,Togo,0
2020-02-06T00:00:00.000Z,Togo,0
2020-02-07T00:00:00.000Z,Togo,0
2020-02-08T00:00:00.000Z,Togo,0
2020-02-09T00:00:00.000Z,Togo,0
2020-02-10T00:00:00.000Z,Togo,0
2020-02-11T00:00:00.000Z,Togo,0
2020-02-12T00:00:00.000Z,Togo,0
2020-02-13T00:00:00.000Z,Togo,0
2020-02-14T00:00:00.000Z,Togo,0
2020-02-15T00:00:00.000Z,Togo,0
2020-02-16T00:00:00.000Z,Togo,0
2020-02-17T00:00:00.000Z,Togo,0
2020-02-18T00:00:00.000Z,Togo,0
2020-02-19T00:00:00.000Z,Togo,0
2020-02-20T00:00:00.000Z,Togo,0
2020-02-21T00:00:00.000Z,Togo,0
2020-02-22T00:00:00.000Z,Togo,0
2020-02-23T00:00:00.000Z,Togo,0
2020-02-24T00:00:00.000Z,Togo,0
2020-02-25T00:00:00.000Z,Togo,0
2020-02-26T00:00:00.000Z,Togo,0
2020-02-27T00:00:00.000Z,Togo,0
2020-02-28T00:00:00.000Z,Togo,0
2020-02-29T00:00:00.000Z,Togo,0
2020-03-01T00:00:00.000Z,Togo,0
2020-03-02T00:00:00.000Z,Togo,0
2020-03-03T00:00:00.000Z,Togo,0
2020-03-04T00:00:00.000Z,Togo,0
2020-03-05T00:00:00.000Z,Togo,0
2020-03-06T00:00:00.000Z,Togo,1
2020-03-07T00:00:00.000Z,Togo,0
2020-03-08T00:00:00.000Z,Togo,0
2020-03-09T00:00:00.000Z,Togo,0
2020-03-10T00:00:00.000Z,Togo,0
2020-03-11T00:00:00.000Z,Togo,0
2020-03-12T00:00:00.000Z,Togo,0
2020-03-13T00:00:00.000Z,Togo,0
2020-03-14T00:00:00.000Z,Togo,0
2020-03-15T00:00:00.000Z,Togo,0
2020-03-16T00:00:00.000Z,Togo,0
2020-03-17T00:00:00.000Z,Togo,0
2020-03-18T00:00:00.000Z,Togo,0
2020-03-19T00:00:00.000Z,Togo,0
2020-03-20T00:00:00.000Z,Togo,8
2020-03-21T00:00:00.000Z,Togo,7
2020-03-22T00:00:00.000Z,Togo,0
2020-03-23T00:00:00.000Z,Togo,2
2020-03-24T00:00:00.000Z,Togo,2
2020-03-25T00:00:00.000Z,Togo,3
2020-03-26T00:00:00.000Z,Togo,0
2020-03-27T00:00:00.000Z,Togo,2
2020-03-28T00:00:00.000Z,Togo,0
2020-03-29T00:00:00.000Z,Togo,0
2020-03-30T00:00:00.000Z,Togo,5
2020-03-31T00:00:00.000Z,Togo,4
2020-04-01T00:00:00.000Z,Togo,2
2020-04-02T00:00:00.000Z,Togo,3
2020-04-03T00:00:00.000Z,Togo,1
2020-04-04T00:00:00.000Z,Togo,1
2020-04-05T00:00:00.000Z,Togo,3
2020-04-06T00:00:00.000Z,Togo,14
2020-04-07T00:00:00.000Z,Togo,7
2020-04-08T00:00:00.000Z,Togo,5
2020-04-09T00:00:00.000Z,Togo,3
2020-04-10T00:00:00.000Z,Togo,3
2020-04-11T00:00:00.000Z,Togo,0
2020-04-12T00:00:00.000Z,Togo,0
2020-04-13T00:00:00.000Z,Togo,1
2020-04-14T00:00:00.000Z,Togo,0
2020-04-15T00:00:00.000Z,Togo,4
2020-04-16T00:00:00.000Z,Togo,0
2020-04-17T00:00:00.000Z,Togo,2
2020-04-18T00:00:00.000Z,Togo,1
2020-04-19T00:00:00.000Z,Togo,0
2020-04-20T00:00:00.000Z,Togo,0
2020-04-21T00:00:00.000Z,Togo,2
2020-04-22T00:00:00.000Z,Togo,2
2020-04-23T00:00:00.000Z,Togo,0
2020-04-24T00:00:00.000Z,Togo,2
2020-04-25T00:00:00.000Z,Togo,6
2020-04-26T00:00:00.000Z,Togo,2
2020-04-27T00:00:00.000Z,Togo,0
2020-04-28T00:00:00.000Z,Togo,1
2020-04-29T00:00:00.000Z,Togo,10
2020-04-30T00:00:00.000Z,Togo,7
2020-05-01T00:00:00.000Z,Togo,7
2020-05-02T00:00:00.000Z,Togo,0
2020-05-03T00:00:00.000Z,Togo,1
2020-05-04T00:00:00.000Z,Togo,2
2020-05-05T00:00:00.000Z,Togo,2
2020-05-06T00:00:00.000Z,Togo,0
2020-05-07T00:00:00.000Z,Togo,7
2020-05-08T00:00:00.000Z,Togo,10
2020-05-09T00:00:00.000Z,Togo,8
2020-05-10T00:00:00.000Z,Togo,21
2020-05-11T00:00:00.000Z,Togo,7
2020-05-12T00:00:00.000Z,Togo,18
2020-05-13T00:00:00.000Z,Togo,20
2020-05-14T00:00:00.000Z,Togo,19
2020-05-15T00:00:00.000Z,Togo,25
2020-05-16T00:00:00.000Z,Togo,35
2020-05-17T00:00:00.000Z,Togo,3
2020-05-18T00:00:00.000Z,Togo,29
2020-05-19T00:00:00.000Z,Togo,8
2020-05-20T00:00:00.000Z,Togo,2
2020-05-21T00:00:00.000Z,Togo,14
2020-05-22T00:00:00.000Z,Togo,9
2020-05-23T00:00:00.000Z,Togo,10
2020-05-24T00:00:00.000Z,Togo,8
2020-05-25T00:00:00.000Z,Togo,5
2020-05-26T00:00:00.000Z,Togo,5
2020-05-27T00:00:00.000Z,Togo,4
2020-05-28T00:00:00.000Z,Togo,27
2020-05-29T00:00:00.000Z,Togo,6
2020-05-30T00:00:00.000Z,Togo,5
2020-05-31T00:00:00.000Z,Togo,9
2020-06-01T00:00:00.000Z,Togo,1
2020-06-02T00:00:00.000Z,Togo,2
2020-06-03T00:00:00.000Z,Togo,7
2020-06-04T00:00:00.000Z,Togo,13
2020-06-05T00:00:00.000Z,Togo,20
2020-06-06T00:00:00.000Z,Togo,2
2020-06-07T00:00:00.000Z,Togo,8
2020-06-08T00:00:00.000Z,Togo,2
2020-06-09T00:00:00.000Z,Togo,4
2020-06-10T00:00:00.000Z,Togo,21
2020-01-23T00:00:00.000Z,Trinidad and Tobago,0
2020-01-24T00:00:00.000Z,Trinidad and Tobago,0
2020-01-25T00:00:00.000Z,Trinidad and Tobago,0
2020-01-26T00:00:00.000Z,Trinidad and Tobago,0
2020-01-27T00:00:00.000Z,Trinidad and Tobago,0
2020-01-28T00:00:00.000Z,Trinidad and Tobago,0
2020-01-29T00:00:00.000Z,Trinidad and Tobago,0
2020-01-30T00:00:00.000Z,Trinidad and Tobago,0
2020-01-31T00:00:00.000Z,Trinidad and Tobago,0
2020-02-01T00:00:00.000Z,Trinidad and Tobago,0
2020-02-02T00:00:00.000Z,Trinidad and Tobago,0
2020-02-03T00:00:00.000Z,Trinidad and Tobago,0
2020-02-04T00:00:00.000Z,Trinidad and Tobago,0
2020-02-05T00:00:00.000Z,Trinidad and Tobago,0
2020-02-06T00:00:00.000Z,Trinidad and Tobago,0
2020-02-07T00:00:00.000Z,Trinidad and Tobago,0
2020-02-08T00:00:00.000Z,Trinidad and Tobago,0
2020-02-09T00:00:00.000Z,Trinidad and Tobago,0
2020-02-10T00:00:00.000Z,Trinidad and Tobago,0
2020-02-11T00:00:00.000Z,Trinidad and Tobago,0
2020-02-12T00:00:00.000Z,Trinidad and Tobago,0
2020-02-13T00:00:00.000Z,Trinidad and Tobago,0
2020-02-14T00:00:00.000Z,Trinidad and Tobago,0
2020-02-15T00:00:00.000Z,Trinidad and Tobago,0
2020-02-16T00:00:00.000Z,Trinidad and Tobago,0
2020-02-17T00:00:00.000Z,Trinidad and Tobago,0
2020-02-18T00:00:00.000Z,Trinidad and Tobago,0
2020-02-19T00:00:00.000Z,Trinidad and Tobago,0
2020-02-20T00:00:00.000Z,Trinidad and Tobago,0
2020-02-21T00:00:00.000Z,Trinidad and Tobago,0
2020-02-22T00:00:00.000Z,Trinidad and Tobago,0
2020-02-23T00:00:00.000Z,Trinidad and Tobago,0
2020-02-24T00:00:00.000Z,Trinidad and Tobago,0
2020-02-25T00:00:00.000Z,Trinidad and Tobago,0
2020-02-26T00:00:00.000Z,Trinidad and Tobago,0
2020-02-27T00:00:00.000Z,Trinidad and Tobago,0
2020-02-28T00:00:00.000Z,Trinidad and Tobago,0
2020-02-29T00:00:00.000Z,Trinidad and Tobago,0
2020-03-01T00:00:00.000Z,Trinidad and Tobago,0
2020-03-02T00:00:00.000Z,Trinidad and Tobago,0
2020-03-03T00:00:00.000Z,Trinidad and Tobago,0
2020-03-04T00:00:00.000Z,Trinidad and Tobago,0
2020-03-05T00:00:00.000Z,Trinidad and Tobago,0
2020-03-06T00:00:00.000Z,Trinidad and Tobago,0
2020-03-07T00:00:00.000Z,Trinidad and Tobago,0
2020-03-08T00:00:00.000Z,Trinidad and Tobago,0
2020-03-09T00:00:00.000Z,Trinidad and Tobago,0
2020-03-10T00:00:00.000Z,Trinidad and Tobago,0
2020-03-11T00:00:00.000Z,Trinidad and Tobago,0
2020-03-12T00:00:00.000Z,Trinidad and Tobago,0
2020-03-13T00:00:00.000Z,Trinidad and Tobago,0
2020-03-14T00:00:00.000Z,Trinidad and Tobago,2
2020-03-15T00:00:00.000Z,Trinidad and Tobago,0
2020-03-16T00:00:00.000Z,Trinidad and Tobago,2
2020-03-17T00:00:00.000Z,Trinidad and Tobago,1
2020-03-18T00:00:00.000Z,Trinidad and Tobago,2
2020-03-19T00:00:00.000Z,Trinidad and Tobago,2
2020-03-20T00:00:00.000Z,Trinidad and Tobago,0
2020-03-21T00:00:00.000Z,Trinidad and Tobago,40
2020-03-22T00:00:00.000Z,Trinidad and Tobago,1
2020-03-23T00:00:00.000Z,Trinidad and Tobago,1
2020-03-24T00:00:00.000Z,Trinidad and Tobago,6
2020-03-25T00:00:00.000Z,Trinidad and Tobago,3
2020-03-26T00:00:00.000Z,Trinidad and Tobago,5
2020-03-27T00:00:00.000Z,Trinidad and Tobago,1
2020-03-28T00:00:00.000Z,Trinidad and Tobago,8
2020-03-29T00:00:00.000Z,Trinidad and Tobago,4
2020-03-30T00:00:00.000Z,Trinidad and Tobago,4
2020-03-31T00:00:00.000Z,Trinidad and Tobago,5
2020-04-01T00:00:00.000Z,Trinidad and Tobago,3
2020-04-02T00:00:00.000Z,Trinidad and Tobago,4
2020-04-03T00:00:00.000Z,Trinidad and Tobago,4
2020-04-04T00:00:00.000Z,Trinidad and Tobago,5
2020-04-05T00:00:00.000Z,Trinidad and Tobago,1
2020-04-06T00:00:00.000Z,Trinidad and Tobago,1
2020-04-07T00:00:00.000Z,Trinidad and Tobago,2
2020-04-08T00:00:00.000Z,Trinidad and Tobago,0
2020-04-09T00:00:00.000Z,Trinidad and Tobago,2
2020-04-10T00:00:00.000Z,Trinidad and Tobago,0
2020-04-11T00:00:00.000Z,Trinidad and Tobago,3
2020-04-12T00:00:00.000Z,Trinidad and Tobago,1
2020-04-13T00:00:00.000Z,Trinidad and Tobago,0
2020-04-14T00:00:00.000Z,Trinidad and Tobago,0
2020-04-15T00:00:00.000Z,Trinidad and Tobago,1
2020-04-16T00:00:00.000Z,Trinidad and Tobago,0
2020-04-17T00:00:00.000Z,Trinidad and Tobago,0
