Date,Province_State,TargetValue
2020-06-08T00:00:00.000Z,Rhode Island,201
2020-06-09T00:00:00.000Z,Rhode Island,49
2020-06-10T00:00:00.000Z,Rhode Island,65
2020-01-23T00:00:00.000Z,South Carolina,0
2020-01-24T00:00:00.000Z,South Carolina,0
2020-01-25T00:00:00.000Z,South Carolina,0
2020-01-26T00:00:00.000Z,South Carolina,0
2020-01-27T00:00:00.000Z,South Carolina,0
2020-01-28T00:00:00.000Z,South Carolina,0
2020-01-29T00:00:00.000Z,South Carolina,0
2020-01-30T00:00:00.000Z,South Carolina,0
2020-01-31T00:00:00.000Z,South Carolina,0
2020-02-01T00:00:00.000Z,South Carolina,0
2020-02-02T00:00:00.000Z,South Carolina,0
2020-02-03T00:00:00.000Z,South Carolina,0
2020-02-04T00:00:00.000Z,South Carolina,0
2020-02-05T00:00:00.000Z,South Carolina,0
2020-02-06T00:00:00.000Z,South Carolina,0
2020-02-07T00:00:00.000Z,South Carolina,0
2020-02-08T00:00:00.000Z,South Carolina,0
2020-02-09T00:00:00.000Z,South Carolina,0
2020-02-10T00:00:00.000Z,South Carolina,0
2020-02-11T00:00:00.000Z,South Carolina,0
2020-02-12T00:00:00.000Z,South Carolina,0
2020-02-13T00:00:00.000Z,South Carolina,0
2020-02-14T00:00:00.000Z,South Carolina,0
2020-02-15T00:00:00.000Z,South Carolina,0
2020-02-16T00:00:00.000Z,South Carolina,0
2020-02-17T00:00:00.000Z,South Carolina,0
2020-02-18T00:00:00.000Z,South Carolina,0
2020-02-19T00:00:00.000Z,South Carolina,0
2020-02-20T00:00:00.000Z,South Carolina,0
2020-02-21T00:00:00.000Z,South Carolina,0
2020-02-22T00:00:00.000Z,South Carolina,0
2020-02-23T00:00:00.000Z,South Carolina,0
2020-02-24T00:00:00.000Z,South Carolina,0
2020-02-25T00:00:00.000Z,South Carolina,0
2020-02-26T00:00:00.000Z,South Carolina,0
2020-02-27T00:00:00.000Z,South Carolina,0
2020-02-28T00:00:00.000Z,South Carolina,0
2020-02-29T00:00:00.000Z,South Carolina,0
2020-03-01T00:00:00.000Z,South Carolina,0
2020-03-02T00:00:00.000Z,South Carolina,0
2020-03-03T00:00:00.000Z,South Carolina,0
2020-03-04T00:00:00.000Z,South Carolina,0
2020-03-05T00:00:00.000Z,South Carolina,0
2020-03-06T00:00:00.000Z,South Carolina,0
2020-03-07T00:00:00.000Z,South Carolina,0
2020-03-08T00:00:00.000Z,South Carolina,0
2020-03-09T00:00:00.000Z,South Carolina,0
2020-03-10T00:00:00.000Z,South Carolina,7
2020-03-11T00:00:00.000Z,South Carolina,3
2020-03-12T00:00:00.000Z,South Carolina,2
2020-03-13T00:00:00.000Z,South Carolina,1
2020-03-14T00:00:00.000Z,South Carolina,6
2020-03-15T00:00:00.000Z,South Carolina,9
2020-03-16T00:00:00.000Z,South Carolina,5
2020-03-17T00:00:00.000Z,South Carolina,14
2020-03-18T00:00:00.000Z,South Carolina,0
2020-03-19T00:00:00.000Z,South Carolina,34
2020-03-20T00:00:00.000Z,South Carolina,45
2020-03-21T00:00:00.000Z,South Carolina,45
2020-03-22T00:00:00.000Z,South Carolina,25
2020-03-23T00:00:00.000Z,South Carolina,102
2020-03-24T00:00:00.000Z,South Carolina,44
2020-03-25T00:00:00.000Z,South Carolina,82
2020-03-26T00:00:00.000Z,South Carolina,0
2020-03-27T00:00:00.000Z,South Carolina,118
2020-03-28T00:00:00.000Z,South Carolina,118
2020-03-29T00:00:00.000Z,South Carolina,114
2020-03-30T00:00:00.000Z,South Carolina,151
2020-03-31T00:00:00.000Z,South Carolina,158
2020-04-01T00:00:00.000Z,South Carolina,210
2020-04-02T00:00:00.000Z,South Carolina,261
2020-04-03T00:00:00.000Z,South Carolina,146
2020-04-04T00:00:00.000Z,South Carolina,217
2020-04-05T00:00:00.000Z,South Carolina,132
2020-04-06T00:00:00.000Z,South Carolina,183
2020-04-07T00:00:00.000Z,South Carolina,185
2020-04-08T00:00:00.000Z,South Carolina,0
2020-04-09T00:00:00.000Z,South Carolina,376
2020-04-10T00:00:00.000Z,South Carolina,274
2020-04-11T00:00:00.000Z,South Carolina,144
2020-04-12T00:00:00.000Z,South Carolina,109
2020-04-13T00:00:00.000Z,South Carolina,71
2020-04-14T00:00:00.000Z,South Carolina,162
2020-04-15T00:00:00.000Z,South Carolina,103
2020-04-16T00:00:00.000Z,South Carolina,275
2020-04-17T00:00:00.000Z,South Carolina,168
2020-04-18T00:00:00.000Z,South Carolina,149
2020-04-19T00:00:00.000Z,South Carolina,129
2020-04-20T00:00:00.000Z,South Carolina,69
2020-04-21T00:00:00.000Z,South Carolina,-7
2020-04-22T00:00:00.000Z,South Carolina,322
2020-04-23T00:00:00.000Z,South Carolina,156
2020-04-24T00:00:00.000Z,South Carolina,153
2020-04-25T00:00:00.000Z,South Carolina,183
2020-04-26T00:00:00.000Z,South Carolina,245
2020-04-27T00:00:00.000Z,South Carolina,115
2020-04-28T00:00:00.000Z,South Carolina,122
2020-04-29T00:00:00.000Z,South Carolina,147
2020-04-30T00:00:00.000Z,South Carolina,213
2020-05-01T00:00:00.000Z,South Carolina,163
2020-05-02T00:00:00.000Z,South Carolina,231
2020-05-03T00:00:00.000Z,South Carolina,137
2020-05-04T00:00:00.000Z,South Carolina,131
2020-05-05T00:00:00.000Z,South Carolina,84
2020-05-06T00:00:00.000Z,South Carolina,95
2020-05-07T00:00:00.000Z,South Carolina,206
2020-05-08T00:00:00.000Z,South Carolina,225
2020-05-09T00:00:00.000Z,South Carolina,164
2020-05-10T00:00:00.000Z,South Carolina,122
2020-05-11T00:00:00.000Z,South Carolina,139
2020-05-12T00:00:00.000Z,South Carolina,135
2020-05-13T00:00:00.000Z,South Carolina,103
2020-05-14T00:00:00.000Z,South Carolina,159
2020-05-15T00:00:00.000Z,South Carolina,218
2020-05-16T00:00:00.000Z,South Carolina,254
2020-05-17T00:00:00.000Z,South Carolina,155
2020-05-18T00:00:00.000Z,South Carolina,126
2020-05-19T00:00:00.000Z,South Carolina,114
2020-05-20T00:00:00.000Z,South Carolina,119
2020-05-21T00:00:00.000Z,South Carolina,206
2020-05-22T00:00:00.000Z,South Carolina,257
2020-05-23T00:00:00.000Z,South Carolina,257
2020-05-24T00:00:00.000Z,South Carolina,201
2020-05-25T00:00:00.000Z,South Carolina,82
2020-05-26T00:00:00.000Z,South Carolina,238
2020-05-27T00:00:00.000Z,South Carolina,207
2020-05-28T00:00:00.000Z,South Carolina,165
2020-05-29T00:00:00.000Z,South Carolina,343
2020-05-30T00:00:00.000Z,South Carolina,263
2020-05-31T00:00:00.000Z,South Carolina,467
2020-06-01T00:00:00.000Z,South Carolina,287
2020-06-02T00:00:00.000Z,South Carolina,267
2020-06-03T00:00:00.000Z,South Carolina,0
2020-06-04T00:00:00.000Z,South Carolina,0
2020-06-05T00:00:00.000Z,South Carolina,1038
2020-06-06T00:00:00.000Z,South Carolina,0
2020-06-07T00:00:00.000Z,South Carolina,833
2020-06-08T00:00:00.000Z,South Carolina,514
2020-06-09T00:00:00.000Z,South Carolina,428
2020-06-10T00:00:00.000Z,South Carolina,531
2020-01-23T00:00:00.000Z,South Dakota,0
2020-01-24T00:00:00.000Z,South Dakota,0
2020-01-25T00:00:00.000Z,South Dakota,0
2020-01-26T00:00:00.000Z,South Dakota,0
2020-01-27T00:00:00.000Z,South Dakota,0
2020-01-28T00:00:00.000Z,South Dakota,0
2020-01-29T00:00:00.000Z,South Dakota,0
2020-01-30T00:00:00.000Z,South Dakota,0
2020-01-31T00:00:00.000Z,South Dakota,0
2020-02-01T00:00:00.000Z,South Dakota,0
2020-02-02T00:00:00.000Z,South Dakota,0
2020-02-03T00:00:00.000Z,South Dakota,0
2020-02-04T00:00:00.000Z,South Dakota,0
2020-02-05T00:00:00.000Z,South Dakota,0
2020-02-06T00:00:00.000Z,South Dakota,0
2020-02-07T00:00:00.000Z,South Dakota,0
2020-02-08T00:00:00.000Z,South Dakota,0
2020-02-09T00:00:00.000Z,South Dakota,0
2020-02-10T00:00:00.000Z,South Dakota,0
2020-02-11T00:00:00.000Z,South Dakota,0
2020-02-12T00:00:00.000Z,South Dakota,0
2020-02-13T00:00:00.000Z,South Dakota,0
2020-02-14T00:00:00.000Z,South Dakota,0
2020-02-15T00:00:00.000Z,South Dakota,0
2020-02-16T00:00:00.000Z,South Dakota,0
2020-02-17T00:00:00.000Z,South Dakota,0
2020-02-18T00:00:00.000Z,South Dakota,0
2020-02-19T00:00:00.000Z,South Dakota,0
2020-02-20T00:00:00.000Z,South Dakota,0
2020-02-21T00:00:00.000Z,South Dakota,0
2020-02-22T00:00:00.000Z,South Dakota,0
2020-02-23T00:00:00.000Z,South Dakota,0
2020-02-24T00:00:00.000Z,South Dakota,0
2020-02-25T00:00:00.000Z,South Dakota,0
2020-02-26T00:00:00.000Z,South Dakota,0
2020-02-27T00:00:00.000Z,South Dakota,0
2020-02-28T00:00:00.000Z,South Dakota,0
2020-02-29T00:00:00.000Z,South Dakota,0
2020-03-01T00:00:00.000Z,South Dakota,0
2020-03-02T00:00:00.000Z,South Dakota,0
2020-03-03T00:00:00.000Z,South Dakota,0
2020-03-04T00:00:00.000Z,South Dakota,0
2020-03-05T00:00:00.000Z,South Dakota,0
2020-03-06T00:00:00.000Z,South Dakota,0
2020-03-07T00:00:00.000Z,South Dakota,0
2020-03-08T00:00:00.000Z,South Dakota,0
2020-03-09T00:00:00.000Z,South Dakota,0
2020-03-10T00:00:00.000Z,South Dakota,0
2020-03-11T00:00:00.000Z,South Dakota,8
2020-03-12T00:00:00.000Z,South Dakota,0
2020-03-13T00:00:00.000Z,South Dakota,0
2020-03-14T00:00:00.000Z,South Dakota,1
2020-03-15T00:00:00.000Z,South Dakota,0
2020-03-16T00:00:00.000Z,South Dakota,1
2020-03-17T00:00:00.000Z,South Dakota,1
2020-03-18T00:00:00.000Z,South Dakota,0
2020-03-19T00:00:00.000Z,South Dakota,0
2020-03-20T00:00:00.000Z,South Dakota,3
2020-03-21T00:00:00.000Z,South Dakota,0
2020-03-22T00:00:00.000Z,South Dakota,7
2020-03-23T00:00:00.000Z,South Dakota,7
2020-03-24T00:00:00.000Z,South Dakota,2
2020-03-25T00:00:00.000Z,South Dakota,11
2020-03-26T00:00:00.000Z,South Dakota,5
2020-03-27T00:00:00.000Z,South Dakota,12
2020-03-28T00:00:00.000Z,South Dakota,10
2020-03-29T00:00:00.000Z,South Dakota,22
2020-03-30T00:00:00.000Z,South Dakota,11
2020-03-31T00:00:00.000Z,South Dakota,7
2020-04-01T00:00:00.000Z,South Dakota,21
2020-04-02T00:00:00.000Z,South Dakota,36
2020-04-03T00:00:00.000Z,South Dakota,22
2020-04-04T00:00:00.000Z,South Dakota,25
2020-04-05T00:00:00.000Z,South Dakota,28
2020-04-06T00:00:00.000Z,South Dakota,48
2020-04-07T00:00:00.000Z,South Dakota,32
2020-04-08T00:00:00.000Z,South Dakota,73
2020-04-09T00:00:00.000Z,South Dakota,54
2020-04-10T00:00:00.000Z,South Dakota,89
2020-04-11T00:00:00.000Z,South Dakota,90
2020-04-12T00:00:00.000Z,South Dakota,104
2020-04-13T00:00:00.000Z,South Dakota,138
2020-04-14T00:00:00.000Z,South Dakota,120
2020-04-15T00:00:00.000Z,South Dakota,180
2020-04-16T00:00:00.000Z,South Dakota,143
2020-04-17T00:00:00.000Z,South Dakota,100
2020-04-18T00:00:00.000Z,South Dakota,131
2020-04-19T00:00:00.000Z,South Dakota,93
2020-04-20T00:00:00.000Z,South Dakota,50
2020-04-21T00:00:00.000Z,South Dakota,70
2020-04-22T00:00:00.000Z,South Dakota,103
2020-04-23T00:00:00.000Z,South Dakota,98
2020-04-24T00:00:00.000Z,South Dakota,84
2020-04-25T00:00:00.000Z,South Dakota,107
2020-04-26T00:00:00.000Z,South Dakota,65
2020-04-27T00:00:00.000Z,South Dakota,32
2020-04-28T00:00:00.000Z,South Dakota,69
2020-04-29T00:00:00.000Z,South Dakota,60
2020-04-30T00:00:00.000Z,South Dakota,76
2020-05-01T00:00:00.000Z,South Dakota,76
2020-05-02T00:00:00.000Z,South Dakota,63
2020-05-03T00:00:00.000Z,South Dakota,43
2020-05-04T00:00:00.000Z,South Dakota,37
2020-05-05T00:00:00.000Z,South Dakota,53
2020-05-06T00:00:00.000Z,South Dakota,59
2020-05-07T00:00:00.000Z,South Dakota,126
2020-05-08T00:00:00.000Z,South Dakota,239
2020-05-09T00:00:00.000Z,South Dakota,248
2020-05-10T00:00:00.000Z,South Dakota,124
2020-05-11T00:00:00.000Z,South Dakota,97
2020-05-12T00:00:00.000Z,South Dakota,49
2020-05-13T00:00:00.000Z,South Dakota,69
2020-05-14T00:00:00.000Z,South Dakota,60
2020-05-15T00:00:00.000Z,South Dakota,95
2020-05-16T00:00:00.000Z,South Dakota,72
2020-05-17T00:00:00.000Z,South Dakota,28
2020-05-18T00:00:00.000Z,South Dakota,40
2020-05-19T00:00:00.000Z,South Dakota,58
2020-05-20T00:00:00.000Z,South Dakota,92
2020-05-21T00:00:00.000Z,South Dakota,0
2020-05-22T00:00:00.000Z,South Dakota,179
2020-05-23T00:00:00.000Z,South Dakota,108
2020-05-24T00:00:00.000Z,South Dakota,99
2020-05-25T00:00:00.000Z,South Dakota,23
2020-05-26T00:00:00.000Z,South Dakota,67
2020-05-27T00:00:00.000Z,South Dakota,57
2020-05-28T00:00:00.000Z,South Dakota,83
2020-05-29T00:00:00.000Z,South Dakota,73
2020-05-30T00:00:00.000Z,South Dakota,94
2020-05-31T00:00:00.000Z,South Dakota,33
2020-06-01T00:00:00.000Z,South Dakota,41
2020-06-02T00:00:00.000Z,South Dakota,33
2020-06-03T00:00:00.000Z,South Dakota,95
2020-06-04T00:00:00.000Z,South Dakota,85
2020-06-05T00:00:00.000Z,South Dakota,30
2020-06-06T00:00:00.000Z,South Dakota,90
2020-06-07T00:00:00.000Z,South Dakota,71
2020-06-08T00:00:00.000Z,South Dakota,33
2020-06-09T00:00:00.000Z,South Dakota,52
2020-06-10T00:00:00.000Z,South Dakota,81
2020-01-23T00:00:00.000Z,Tennessee,0
2020-01-24T00:00:00.000Z,Tennessee,0
2020-01-25T00:00:00.000Z,Tennessee,0
2020-01-26T00:00:00.000Z,Tennessee,0
2020-01-27T00:00:00.000Z,Tennessee,0
2020-01-28T00:00:00.000Z,Tennessee,0
2020-01-29T00:00:00.000Z,Tennessee,0
2020-01-30T00:00:00.000Z,Tennessee,0
2020-01-31T00:00:00.000Z,Tennessee,0
2020-02-01T00:00:00.000Z,Tennessee,0
2020-02-02T00:00:00.000Z,Tennessee,0
2020-02-03T00:00:00.000Z,Tennessee,0
2020-02-04T00:00:00.000Z,Tennessee,0
2020-02-05T00:00:00.000Z,Tennessee,0
2020-02-06T00:00:00.000Z,Tennessee,0
2020-02-07T00:00:00.000Z,Tennessee,0
2020-02-08T00:00:00.000Z,Tennessee,0
2020-02-09T00:00:00.000Z,Tennessee,0
2020-02-10T00:00:00.000Z,Tennessee,0
2020-02-11T00:00:00.000Z,Tennessee,0
2020-02-12T00:00:00.000Z,Tennessee,0
2020-02-13T00:00:00.000Z,Tennessee,0
2020-02-14T00:00:00.000Z,Tennessee,0
2020-02-15T00:00:00.000Z,Tennessee,0
2020-02-16T00:00:00.000Z,Tennessee,0
2020-02-17T00:00:00.000Z,Tennessee,0
2020-02-18T00:00:00.000Z,Tennessee,0
2020-02-19T00:00:00.000Z,Tennessee,0
2020-02-20T00:00:00.000Z,Tennessee,0
2020-02-21T00:00:00.000Z,Tennessee,0
2020-02-22T00:00:00.000Z,Tennessee,0
2020-02-23T00:00:00.000Z,Tennessee,0
2020-02-24T00:00:00.000Z,Tennessee,0
2020-02-25T00:00:00.000Z,Tennessee,0
2020-02-26T00:00:00.000Z,Tennessee,0
2020-02-27T00:00:00.000Z,Tennessee,0
2020-02-28T00:00:00.000Z,Tennessee,0
2020-02-29T00:00:00.000Z,Tennessee,0
2020-03-01T00:00:00.000Z,Tennessee,0
2020-03-02T00:00:00.000Z,Tennessee,0
2020-03-03T00:00:00.000Z,Tennessee,0
2020-03-04T00:00:00.000Z,Tennessee,0
2020-03-05T00:00:00.000Z,Tennessee,0
2020-03-06T00:00:00.000Z,Tennessee,0
2020-03-07T00:00:00.000Z,Tennessee,0
2020-03-08T00:00:00.000Z,Tennessee,0
2020-03-09T00:00:00.000Z,Tennessee,0
2020-03-10T00:00:00.000Z,Tennessee,7
2020-03-11T00:00:00.000Z,Tennessee,2
2020-03-12T00:00:00.000Z,Tennessee,9
2020-03-13T00:00:00.000Z,Tennessee,8
2020-03-14T00:00:00.000Z,Tennessee,6
2020-03-15T00:00:00.000Z,Tennessee,7
2020-03-16T00:00:00.000Z,Tennessee,13
2020-03-17T00:00:00.000Z,Tennessee,22
2020-03-18T00:00:00.000Z,Tennessee,5
2020-03-19T00:00:00.000Z,Tennessee,75
2020-03-20T00:00:00.000Z,Tennessee,79
2020-03-21T00:00:00.000Z,Tennessee,138
2020-03-22T00:00:00.000Z,Tennessee,134
2020-03-23T00:00:00.000Z,Tennessee,109
2020-03-24T00:00:00.000Z,Tennessee,158
2020-03-25T00:00:00.000Z,Tennessee,144
2020-03-26T00:00:00.000Z,Tennessee,181
2020-03-27T00:00:00.000Z,Tennessee,221
2020-03-28T00:00:00.000Z,Tennessee,193
2020-03-29T00:00:00.000Z,Tennessee,209
2020-03-30T00:00:00.000Z,Tennessee,197
2020-03-31T00:00:00.000Z,Tennessee,474
2020-04-01T00:00:00.000Z,Tennessee,542
2020-04-02T00:00:00.000Z,Tennessee,80
2020-04-03T00:00:00.000Z,Tennessee,54
2020-04-04T00:00:00.000Z,Tennessee,255
2020-04-05T00:00:00.000Z,Tennessee,311
2020-04-06T00:00:00.000Z,Tennessee,169
2020-04-07T00:00:00.000Z,Tennessee,337
2020-04-08T00:00:00.000Z,Tennessee,224
2020-04-09T00:00:00.000Z,Tennessee,271
2020-04-10T00:00:00.000Z,Tennessee,257
2020-04-11T00:00:00.000Z,Tennessee,241
2020-04-12T00:00:00.000Z,Tennessee,376
2020-04-13T00:00:00.000Z,Tennessee,102
2020-04-14T00:00:00.000Z,Tennessee,217
2020-04-15T00:00:00.000Z,Tennessee,0
2020-04-16T00:00:00.000Z,Tennessee,548
2020-04-17T00:00:00.000Z,Tennessee,-112
2020-04-18T00:00:00.000Z,Tennessee,326
2020-04-19T00:00:00.000Z,Tennessee,481
2020-04-20T00:00:00.000Z,Tennessee,168
2020-04-21T00:00:00.000Z,Tennessee,156
2020-04-22T00:00:00.000Z,Tennessee,0
2020-04-23T00:00:00.000Z,Tennessee,872
2020-04-24T00:00:00.000Z,Tennessee,462
2020-04-25T00:00:00.000Z,Tennessee,461
2020-04-26T00:00:00.000Z,Tennessee,478
2020-04-27T00:00:00.000Z,Tennessee,251
2020-04-28T00:00:00.000Z,Tennessee,134
2020-04-29T00:00:00.000Z,Tennessee,314
2020-04-30T00:00:00.000Z,Tennessee,369
2020-05-01T00:00:00.000Z,Tennessee,1156
2020-05-02T00:00:00.000Z,Tennessee,770
2020-05-03T00:00:00.000Z,Tennessee,516
2020-05-04T00:00:00.000Z,Tennessee,394
2020-05-05T00:00:00.000Z,Tennessee,119
2020-05-06T00:00:00.000Z,Tennessee,248
2020-05-07T00:00:00.000Z,Tennessee,158
2020-05-08T00:00:00.000Z,Tennessee,345
2020-05-09T00:00:00.000Z,Tennessee,327
2020-05-10T00:00:00.000Z,Tennessee,217
2020-05-11T00:00:00.000Z,Tennessee,559
2020-05-12T00:00:00.000Z,Tennessee,567
2020-05-13T00:00:00.000Z,Tennessee,259
2020-05-14T00:00:00.000Z,Tennessee,329
2020-05-15T00:00:00.000Z,Tennessee,261
2020-05-16T00:00:00.000Z,Tennessee,303
2020-05-17T00:00:00.000Z,Tennessee,96
2020-05-18T00:00:00.000Z,Tennessee,652
2020-05-19T00:00:00.000Z,Tennessee,401
2020-05-20T00:00:00.000Z,Tennessee,0
2020-05-21T00:00:00.000Z,Tennessee,549
2020-05-22T00:00:00.000Z,Tennessee,433
2020-05-23T00:00:00.000Z,Tennessee,391
2020-05-24T00:00:00.000Z,Tennessee,326
2020-05-25T00:00:00.000Z,Tennessee,424
2020-05-26T00:00:00.000Z,Tennessee,360
2020-05-27T00:00:00.000Z,Tennessee,390
2020-05-28T00:00:00.000Z,Tennessee,394
2020-05-29T00:00:00.000Z,Tennessee,384
2020-05-30T00:00:00.000Z,Tennessee,503
2020-05-31T00:00:00.000Z,Tennessee,0
2020-06-01T00:00:00.000Z,Tennessee,0
2020-06-02T00:00:00.000Z,Tennessee,1776
2020-06-03T00:00:00.000Z,Tennessee,491
2020-06-04T00:00:00.000Z,Tennessee,357
2020-06-05T00:00:00.000Z,Tennessee,474
2020-06-06T00:00:00.000Z,Tennessee,513
2020-06-07T00:00:00.000Z,Tennessee,316
2020-06-08T00:00:00.000Z,Tennessee,512
2020-06-09T00:00:00.000Z,Tennessee,570
2020-06-10T00:00:00.000Z,Tennessee,355
2020-01-23T00:00:00.000Z,Texas,0
2020-01-24T00:00:00.000Z,Texas,0
2020-01-25T00:00:00.000Z,Texas,0
2020-01-26T00:00:00.000Z,Texas,0
2020-01-27T00:00:00.000Z,Texas,0
2020-01-28T00:00:00.000Z,Texas,0
2020-01-29T00:00:00.000Z,Texas,0
2020-01-30T00:00:00.000Z,Texas,0
2020-01-31T00:00:00.000Z,Texas,0
2020-02-01T00:00:00.000Z,Texas,0
2020-02-02T00:00:00.000Z,Texas,0
2020-02-03T00:00:00.000Z,Texas,0
2020-02-04T00:00:00.000Z,Texas,0
2020-02-05T00:00:00.000Z,Texas,0
2020-02-06T00:00:00.000Z,Texas,0
2020-02-07T00:00:00.000Z,Texas,0
2020-02-08T00:00:00.000Z,Texas,0
2020-02-09T00:00:00.000Z,Texas,0
2020-02-10T00:00:00.000Z,Texas,0
2020-02-11T00:00:00.000Z,Texas,0
2020-02-12T00:00:00.000Z,Texas,0
2020-02-13T00:00:00.000Z,Texas,0
2020-02-14T00:00:00.000Z,Texas,0
2020-02-15T00:00:00.000Z,Texas,0
2020-02-16T00:00:00.000Z,Texas,0
2020-02-17T00:00:00.000Z,Texas,0
2020-02-18T00:00:00.000Z,Texas,0
2020-02-19T00:00:00.000Z,Texas,0
2020-02-20T00:00:00.000Z,Texas,0
2020-02-21T00:00:00.000Z,Texas,0
2020-02-22T00:00:00.000Z,Texas,0
2020-02-23T00:00:00.000Z,Texas,0
2020-02-24T00:00:00.000Z,Texas,0
2020-02-25T00:00:00.000Z,Texas,0
2020-02-26T00:00:00.000Z,Texas,0
2020-02-27T00:00:00.000Z,Texas,0
2020-02-28T00:00:00.000Z,Texas,0
2020-02-29T00:00:00.000Z,Texas,0
2020-03-01T00:00:00.000Z,Texas,0
2020-03-02T00:00:00.000Z,Texas,0
2020-03-03T00:00:00.000Z,Texas,0
2020-03-04T00:00:00.000Z,Texas,0
2020-03-05T00:00:00.000Z,Texas,0
2020-03-06T00:00:00.000Z,Texas,0
2020-03-07T00:00:00.000Z,Texas,0
2020-03-08T00:00:00.000Z,Texas,0
2020-03-09T00:00:00.000Z,Texas,0
2020-03-10T00:00:00.000Z,Texas,13
2020-03-11T00:00:00.000Z,Texas,8
2020-03-12T00:00:00.000Z,Texas,6
2020-03-13T00:00:00.000Z,Texas,16
2020-03-14T00:00:00.000Z,Texas,14
2020-03-15T00:00:00.000Z,Texas,15
2020-03-16T00:00:00.000Z,Texas,13
2020-03-17T00:00:00.000Z,Texas,25
2020-03-18T00:00:00.000Z,Texas,63
2020-03-19T00:00:00.000Z,Texas,87
2020-03-20T00:00:00.000Z,Texas,134
2020-03-21T00:00:00.000Z,Texas,187
2020-03-22T00:00:00.000Z,Texas,62
2020-03-23T00:00:00.000Z,Texas,115
2020-03-24T00:00:00.000Z,Texas,197
2020-03-25T00:00:00.000Z,Texas,274
2020-03-26T00:00:00.000Z,Texas,334
2020-03-27T00:00:00.000Z,Texas,374
2020-03-28T00:00:00.000Z,Texas,518
2020-03-29T00:00:00.000Z,Texas,337
2020-03-30T00:00:00.000Z,Texas,355
2020-03-31T00:00:00.000Z,Texas,662
2020-04-01T00:00:00.000Z,Texas,546
2020-04-02T00:00:00.000Z,Texas,714
2020-04-03T00:00:00.000Z,Texas,665
2020-04-04T00:00:00.000Z,Texas,833
2020-04-05T00:00:00.000Z,Texas,642
2020-04-06T00:00:00.000Z,Texas,834
2020-04-07T00:00:00.000Z,Texas,882
2020-04-08T00:00:00.000Z,Texas,852
2020-04-09T00:00:00.000Z,Texas,1431
2020-04-10T00:00:00.000Z,Texas,897
2020-04-11T00:00:00.000Z,Texas,918
2020-04-12T00:00:00.000Z,Texas,654
2020-04-13T00:00:00.000Z,Texas,598
2020-04-14T00:00:00.000Z,Texas,731
2020-04-15T00:00:00.000Z,Texas,901
2020-04-16T00:00:00.000Z,Texas,969
2020-04-17T00:00:00.000Z,Texas,973
2020-04-18T00:00:00.000Z,Texas,855
2020-04-19T00:00:00.000Z,Texas,556
2020-04-20T00:00:00.000Z,Texas,491
2020-04-21T00:00:00.000Z,Texas,823
2020-04-22T00:00:00.000Z,Texas,747
2020-04-23T00:00:00.000Z,Texas,1329
2020-04-24T00:00:00.000Z,Texas,992
2020-04-25T00:00:00.000Z,Texas,511
2020-04-26T00:00:00.000Z,Texas,814
2020-04-27T00:00:00.000Z,Texas,354
2020-04-28T00:00:00.000Z,Texas,1036
2020-04-29T00:00:00.000Z,Texas,900
2020-04-30T00:00:00.000Z,Texas,1470
2020-05-01T00:00:00.000Z,Texas,965
2020-05-02T00:00:00.000Z,Texas,1225
2020-05-03T00:00:00.000Z,Texas,1081
2020-05-04T00:00:00.000Z,Texas,785
2020-05-05T00:00:00.000Z,Texas,1129
2020-05-06T00:00:00.000Z,Texas,1016
2020-05-07T00:00:00.000Z,Texas,1108
2020-05-08T00:00:00.000Z,Texas,1210
2020-05-09T00:00:00.000Z,Texas,1148
2020-05-10T00:00:00.000Z,Texas,864
2020-05-11T00:00:00.000Z,Texas,1297
2020-05-12T00:00:00.000Z,Texas,877
2020-05-13T00:00:00.000Z,Texas,1588
2020-05-14T00:00:00.000Z,Texas,1460
2020-05-15T00:00:00.000Z,Texas,1241
2020-05-16T00:00:00.000Z,Texas,1731
2020-05-17T00:00:00.000Z,Texas,944
2020-05-18T00:00:00.000Z,Texas,781
2020-05-19T00:00:00.000Z,Texas,1375
2020-05-20T00:00:00.000Z,Texas,1121
2020-05-21T00:00:00.000Z,Texas,1380
2020-05-22T00:00:00.000Z,Texas,486
2020-05-23T00:00:00.000Z,Texas,1237
2020-05-24T00:00:00.000Z,Texas,1085
2020-05-25T00:00:00.000Z,Texas,548
2020-05-26T00:00:00.000Z,Texas,821
2020-05-27T00:00:00.000Z,Texas,1312
2020-05-28T00:00:00.000Z,Texas,1853
2020-05-29T00:00:00.000Z,Texas,506
2020-05-30T00:00:00.000Z,Texas,1774
2020-05-31T00:00:00.000Z,Texas,1977
2020-06-01T00:00:00.000Z,Texas,941
2020-06-02T00:00:00.000Z,Texas,1717
2020-06-03T00:00:00.000Z,Texas,1567
2020-06-04T00:00:00.000Z,Texas,1678
2020-06-05T00:00:00.000Z,Texas,1993
2020-06-06T00:00:00.000Z,Texas,1922
2020-06-07T00:00:00.000Z,Texas,938
2020-06-08T00:00:00.000Z,Texas,1055
2020-06-09T00:00:00.000Z,Texas,1667
2020-06-10T00:00:00.000Z,Texas,2647
2020-01-23T00:00:00.000Z,Utah,0
2020-01-24T00:00:00.000Z,Utah,0
2020-01-25T00:00:00.000Z,Utah,0
2020-01-26T00:00:00.000Z,Utah,0
2020-01-27T00:00:00.000Z,Utah,0
2020-01-28T00:00:00.000Z,Utah,0
